,0
22057,1
22058,0
22059,1
22060,1
22061,0
22062,0
22063,0
22064,0
22065,0
22066,0
22067,0
22068,0
22069,0
22070,1
22071,1
22072,1
22073,1
22074,1
22075,0
22076,1
22077,1
22078,1
22079,0
22080,1
22081,0
22082,-1
22083,-1
22084,-1
22085,-1
22086,-1
22087,0
22088,0
22089,0
22090,1
22091,1
22092,1
22093,1
22094,1
22095,0
22096,0
22097,-1
22098,0
22099,0
22100,0
22101,0
22102,1
22103,1
22104,0
22105,-1
22106,-1
22107,-1
22108,-1
22109,-1
22110,0
22111,0
22112,1
22113,1
22114,-1
22115,0
22116,-1
22117,-1
22118,0
22119,1
22120,0
22121,0
22122,0
22123,-1
22124,-1
22125,-1
22126,-1
22127,-1
22128,-1
22129,-1
22130,-1
22131,-1
22132,-1
22133,-1
22134,0
22135,0
22136,0
22137,0
22138,0
22139,0
22140,0
22141,0
22142,0
22143,0
22144,0
22145,0
22146,0
22147,0
22148,0
22149,1
22150,1
22151,1
22152,1
22153,1
22154,0
22155,0
22156,0
22157,0
22158,0
22159,0
22160,-1
22161,-1
22162,-1
22163,-1
22164,0
22165,0
22166,0
22167,1
22168,1
22169,1
22170,0
22171,0
22172,0
22173,0
22174,0
22175,0
22176,0
22177,0
22178,1
22179,0
22180,1
22181,1
22182,1
22183,0
22184,0
22185,0
22186,0
22187,0
22188,0
22189,0
22190,0
22191,0
22192,1
22193,0
22194,0
22195,1
22196,1
22197,1
22198,1
22199,1
22200,1
22201,1
22202,0
22203,0
22204,-1
22205,0
22206,-1
22207,-1
22208,0
22209,0
22210,0
22211,-1
22212,-1
22213,-1
22214,-1
22215,-1
22216,-1
22217,0
22218,0
22219,0
22220,-1
22221,-1
22222,-1
22223,-1
22224,-1
22225,-1
22226,-1
22227,0
22228,0
22229,0
22230,0
22231,0
22232,0
22233,0
22234,0
22235,0
22236,-1
22237,-1
22238,-1
22239,-1
22240,-1
22241,-1
22242,-1
22243,0
22244,0
22245,0
22246,0
22247,1
22248,1
22249,1
22250,1
22251,1
22252,0
22253,-1
22254,-1
22255,0
22256,0
22257,0
22258,1
22259,1
22260,0
22261,-1
22262,1
22263,1
22264,1
22265,1
22266,1
22267,1
22268,0
22269,0
22270,-1
22271,-1
22272,0
22273,0
22274,0
22275,0
22276,0
22277,0
22278,0
22279,0
22280,0
22281,0
22282,0
22283,0
22284,-1
22285,-1
22286,-1
22287,-1
22288,-1
22289,-1
22290,-1
22291,-1
22292,-1
22293,0
22294,0
22295,1
22296,1
22297,1
22298,0
22299,0
22300,-1
22301,0
22302,0
22303,-1
22304,0
22305,0
22306,0
22307,0
22308,0
22309,-1
22310,0
22311,0
22312,-1
22313,-1
22314,0
22315,-1
22316,-1
22317,0
22318,0
22319,-1
22320,-1
22321,-1
22322,-1
22323,-1
22324,-1
22325,-1
22326,0
22327,0
22328,0
22329,0
22330,-1
22331,-1
22332,-1
22333,-1
22334,-1
22335,-1
22336,-1
22337,-1
22338,-1
22339,-1
22340,-1
22341,-1
22342,1
22343,1
22344,1
22345,1
22346,1
22347,0
22348,-1
22349,-1
22350,-1
22351,-1
22352,-1
22353,-1
22354,-1
22355,-1
22356,-1
22357,0
22358,-1
22359,0
22360,-1
22361,-1
22362,-1
22363,-1
22364,-1
22365,-1
22366,-1
22367,-1
22368,-1
22369,-1
22370,0
22371,0
22372,1
22373,1
22374,1
22375,0
22376,0
22377,-1
22378,1
22379,1
22380,1
22381,1
22382,1
22383,-1
22384,-1
22385,-1
22386,0
22387,1
22388,0
22389,0
22390,0
22391,0
22392,0
22393,1
22394,1
22395,1
22396,1
22397,0
22398,0
22399,0
22400,0
22401,1
22402,1
22403,1
22404,0
22405,0
22406,-1
22407,0
22408,0
22409,-1
22410,-1
22411,-1
22412,-1
22413,-1
22414,-1
22415,0
22416,1
22417,1
22418,1
22419,0
22420,-1
22421,-1
22422,-1
22423,-1
22424,0
22425,1
22426,0
22427,-1
22428,-1
22429,-1
22430,-1
22431,-1
22432,-1
22433,-1
22434,-1
22435,1
22436,1
22437,1
22438,1
22439,0
22440,-1
22441,-1
22442,-1
22443,-1
22444,-1
22445,-1
22446,-1
22447,-1
22448,-1
22449,0
22450,0
22451,0
22452,0
22453,0
22454,-1
22455,-1
22456,-1
22457,-1
22458,-1
22459,-1
22460,-1
22461,0
22462,-1
22463,-1
22464,-1
22465,-1
22466,-1
22467,-1
22468,-1
22469,-1
22470,0
22471,-1
22472,-1
22473,-1
22474,-1
22475,-1
22476,0
22477,0
22478,1
22479,1
22480,1
22481,0
22482,-1
22483,-1
22484,-1
22485,-1
22486,-1
22487,-1
22488,-1
22489,0
22490,-1
22491,0
22492,-1
22493,0
22494,0
22495,1
22496,1
22497,1
22498,0
22499,0
22500,-1
22501,0
22502,1
22503,1
22504,1
22505,1
22506,1
22507,1
22508,1
22509,1
22510,1
22511,1
22512,1
22513,1
22514,1
22515,1
22516,-1
22517,-1
22518,-1
22519,-1
22520,-1
22521,-1
22522,-1
22523,-1
22524,-1
22525,-1
22526,-1
22527,0
22528,0
22529,-1
22530,-1
22531,-1
22532,0
22533,0
22534,1
22535,1
22536,1
22537,1
22538,1
22539,1
22540,1
22541,1
22542,0
22543,-1
22544,-1
22545,0
22546,1
22547,1
22548,1
22549,1
22550,1
22551,-1
22552,0
22553,0
22554,0
22555,-1
22556,-1
22557,-1
22558,0
22559,-1
22560,-1
22561,-1
22562,0
22563,1
22564,0
22565,0
22566,0
22567,0
22568,-1
22569,0
22570,0
22571,0
22572,1
22573,1
22574,0
22575,0
22576,0
22577,-1
22578,-1
22579,-1
22580,-1
22581,-1
22582,-1
22583,-1
22584,-1
22585,0
22586,0
22587,0
22588,0
22589,-1
22590,-1
22591,-1
22592,-1
22593,-1
22594,-1
22595,-1
22596,-1
22597,0
22598,0
22599,1
22600,-1
22601,-1
22602,-1
22603,-1
22604,-1
22605,0
22606,-1
22607,0
22608,-1
22609,-1
22610,-1
22611,-1
22612,-1
22613,0
22614,1
22615,-1
22616,-1
22617,-1
22618,-1
22619,-1
22620,-1
22621,0
22622,0
22623,-1
22624,-1
22625,-1
22626,1
22627,1
22628,1
22629,1
22630,1
22631,1
22632,1
22633,0
22634,0
22635,-1
22636,0
22637,-1
22638,0
22639,-1
22640,-1
22641,-1
22642,1
22643,1
22644,1
22645,1
22646,1
22647,1
22648,1
22649,1
22650,1
22651,1
22652,1
22653,1
22654,1
22655,1
22656,1
22657,1
22658,1
22659,0
22660,1
22661,1
22662,1
22663,0
22664,-1
22665,-1
22666,-1
22667,-1
22668,-1
22669,-1
22670,-1
22671,-1
22672,0
22673,0
22674,1
22675,0
22676,1
22677,1
22678,1
22679,1
22680,1
22681,1
22682,1
22683,1
22684,0
22685,0
22686,-1
22687,-1
22688,-1
22689,-1
22690,-1
22691,-1
22692,-1
22693,-1
22694,-1
22695,-1
22696,-1
22697,0
22698,-1
22699,0
22700,0
22701,1
22702,1
22703,1
22704,1
22705,1
22706,1
22707,1
22708,1
22709,1
22710,1
22711,1
22712,1
22713,0
22714,-1
22715,-1
22716,-1
22717,-1
22718,-1
22719,1
22720,1
22721,1
22722,0
22723,1
22724,1
22725,1
22726,1
22727,1
22728,1
22729,1
22730,1
22731,1
22732,1
22733,1
22734,1
22735,1
22736,1
22737,1
22738,1
22739,1
22740,1
22741,1
22742,1
22743,1
22744,1
22745,1
22746,1
22747,-1
22748,-1
22749,-1
22750,-1
22751,-1
22752,0
22753,1
22754,0
22755,-1
22756,1
22757,-1
22758,-1
22759,-1
22760,-1
22761,-1
22762,1
22763,1
22764,1
22765,1
22766,0
22767,0
22768,-1
22769,-1
22770,0
22771,1
22772,0
22773,-1
22774,-1
22775,0
22776,0
22777,1
22778,1
22779,1
22780,1
22781,1
22782,1
22783,0
22784,-1
22785,0
22786,0
22787,-1
22788,-1
22789,-1
22790,0
22791,0
22792,0
22793,0
22794,-1
22795,0
22796,-1
22797,0
22798,0
22799,0
22800,-1
22801,-1
22802,-1
22803,-1
22804,0
22805,0
22806,0
22807,1
22808,-1
22809,-1
22810,-1
22811,-1
22812,-1
22813,-1
22814,-1
22815,-1
22816,1
22817,1
22818,0
22819,1
22820,1
22821,1
22822,1
22823,1
22824,1
22825,0
22826,1
22827,0
22828,0
22829,0
22830,0
22831,0
22832,-1
22833,-1
22834,-1
22835,-1
22836,-1
22837,0
22838,0
22839,0
22840,1
22841,1
22842,1
22843,0
22844,-1
22845,0
22846,0
22847,-1
22848,-1
22849,0
22850,-1
22851,-1
22852,-1
22853,-1
22854,0
22855,-1
22856,1
22857,1
22858,1
22859,1
22860,1
22861,1
22862,1
22863,0
22864,1
22865,1
22866,1
22867,1
22868,1
22869,1
22870,1
22871,1
22872,1
22873,1
22874,0
22875,0
22876,-1
22877,-1
22878,-1
22879,-1
22880,-1
22881,-1
22882,-1
22883,-1
22884,-1
22885,0
22886,1
22887,1
22888,1
22889,1
22890,-1
22891,-1
22892,-1
22893,0
22894,0
22895,1
22896,1
22897,0
22898,0
22899,0
22900,0
22901,0
22902,0
22903,-1
22904,-1
22905,-1
22906,-1
22907,-1
22908,0
22909,0
22910,1
22911,-1
22912,0
22913,-1
22914,-1
22915,-1
22916,-1
22917,0
22918,1
22919,1
22920,1
22921,1
22922,1
22923,1
22924,1
22925,1
22926,1
22927,1
22928,0
22929,0
22930,-1
22931,-1
22932,-1
22933,-1
22934,-1
22935,-1
22936,-1
22937,-1
22938,-1
22939,-1
22940,0
22941,-1
22942,0
22943,1
22944,1
22945,1
22946,1
22947,1
22948,1
22949,1
22950,1
22951,1
22952,-1
22953,-1
22954,-1
22955,-1
22956,-1
22957,-1
22958,-1
22959,-1
22960,-1
22961,-1
22962,-1
22963,-1
22964,0
22965,0
22966,0
22967,0
22968,1
22969,0
22970,-1
22971,-1
22972,-1
22973,0
22974,0
22975,1
22976,1
22977,1
22978,0
22979,0
22980,1
22981,1
22982,0
22983,0
22984,0
22985,-1
22986,-1
22987,0
22988,-1
22989,-1
22990,-1
22991,-1
22992,-1
22993,-1
22994,-1
22995,-1
22996,-1
22997,-1
22998,-1
22999,0
23000,-1
23001,-1
23002,-1
23003,-1
23004,-1
23005,1
23006,1
23007,1
23008,1
23009,1
23010,0
23011,0
23012,0
23013,1
23014,0
23015,0
23016,0
23017,0
23018,1
23019,1
23020,1
23021,1
23022,1
23023,-1
23024,0
23025,0
23026,0
23027,0
23028,0
23029,0
23030,0
23031,0
23032,0
23033,0
23034,0
23035,1
23036,1
23037,1
23038,0
23039,0
23040,0
23041,0
23042,-1
23043,-1
23044,-1
23045,-1
23046,-1
23047,0
23048,1
23049,1
23050,1
23051,1
23052,-1
23053,-1
23054,-1
23055,-1
23056,0
23057,1
23058,1
23059,1
23060,1
23061,1
23062,0
23063,0
23064,-1
23065,-1
23066,-1
23067,0
23068,-1
23069,0
23070,0
23071,0
23072,0
23073,1
23074,0
23075,0
23076,0
23077,-1
23078,-1
23079,-1
23080,0
23081,0
23082,1
23083,1
23084,1
23085,0
23086,0
23087,1
23088,1
23089,1
23090,1
23091,0
23092,-1
23093,-1
23094,-1
23095,1
23096,1
23097,1
23098,1
23099,1
23100,0
23101,1
23102,0
23103,0
23104,0
23105,0
23106,0
23107,0
23108,0
23109,1
23110,0
23111,0
23112,0
23113,0
23114,-1
23115,-1
23116,-1
23117,-1
23118,0
23119,1
23120,1
23121,0
23122,-1
23123,-1
23124,-1
23125,-1
23126,-1
23127,-1
23128,-1
23129,-1
23130,0
23131,0
23132,0
23133,0
23134,0
23135,0
23136,0
23137,-1
23138,-1
23139,-1
23140,1
23141,1
23142,0
23143,0
23144,1
23145,-1
23146,1
23147,1
23148,1
23149,1
23150,1
23151,0
23152,-1
23153,-1
23154,-1
23155,0
23156,0
23157,0
23158,1
23159,1
23160,0
23161,0
23162,0
23163,0
23164,0
23165,0
23166,0
23167,0
23168,0
23169,1
23170,0
23171,0
23172,0
23173,-1
23174,-1
23175,-1
23176,-1
23177,-1
23178,-1
23179,-1
23180,-1
23181,0
23182,0
23183,0
23184,0
23185,-1
23186,-1
23187,0
23188,0
23189,0
23190,1
23191,1
23192,0
23193,0
23194,0
23195,0
23196,0
23197,0
23198,0
23199,0
23200,0
23201,0
23202,0
23203,0
23204,-1
23205,0
23206,0
23207,-1
23208,-1
23209,-1
23210,-1
23211,-1
23212,-1
23213,-1
23214,-1
23215,-1
23216,-1
23217,0
23218,0
23219,0
23220,0
23221,0
23222,0
23223,0
23224,0
23225,0
23226,0
23227,-1
23228,-1
23229,0
23230,0
23231,1
23232,1
23233,0
23234,0
23235,0
23236,-1
23237,-1
23238,0
23239,0
23240,0
23241,0
23242,0
23243,1
23244,1
23245,0
23246,1
23247,0
23248,0
23249,-1
23250,0
23251,0
23252,0
23253,0
23254,0
23255,0
23256,0
23257,1
23258,1
23259,1
23260,0
23261,1
23262,0
23263,-1
23264,0
23265,0
23266,-1
23267,-1
23268,-1
23269,-1
23270,-1
23271,-1
23272,0
23273,0
23274,1
23275,1
23276,1
23277,1
23278,1
23279,1
23280,0
23281,0
23282,0
23283,0
23284,0
23285,-1
23286,-1
23287,-1
23288,-1
23289,0
23290,0
23291,1
23292,1
23293,1
23294,0
23295,0
23296,-1
23297,-1
23298,-1
23299,-1
23300,-1
23301,-1
23302,-1
23303,-1
23304,-1
23305,0
23306,0
23307,1
23308,0
23309,0
23310,-1
23311,-1
23312,-1
23313,-1
23314,0
23315,0
23316,0
23317,0
23318,-1
23319,-1
23320,-1
23321,-1
23322,0
23323,1
23324,0
23325,0
23326,0
23327,-1
23328,-1
23329,-1
23330,-1
23331,-1
23332,-1
23333,-1
23334,-1
23335,-1
23336,-1
23337,0
23338,0
23339,0
23340,1
23341,-1
23342,0
23343,0
23344,0
23345,0
23346,1
23347,1
23348,1
23349,0
23350,0
23351,1
23352,1
23353,1
23354,1
23355,1
23356,1
23357,0
23358,0
23359,-1
23360,0
23361,0
23362,1
23363,1
23364,1
23365,1
23366,1
23367,1
23368,1
23369,1
23370,0
23371,0
23372,1
23373,1
23374,1
23375,1
23376,0
23377,0
23378,1
23379,1
23380,1
23381,0
23382,0
23383,0
23384,1
23385,1
23386,1
23387,1
23388,0
23389,0
23390,1
23391,1
23392,1
23393,1
23394,1
23395,1
23396,1
23397,1
23398,0
23399,-1
23400,0
23401,-1
23402,-1
23403,0
23404,1
23405,0
23406,0
23407,1
23408,0
23409,-1
23410,0
23411,-1
23412,-1
23413,-1
23414,-1
23415,-1
23416,-1
23417,-1
23418,0
23419,1
23420,1
23421,1
23422,1
23423,1
23424,1
23425,1
23426,0
23427,-1
23428,-1
23429,-1
23430,0
23431,0
23432,-1
23433,0
23434,0
23435,-1
23436,-1
23437,0
23438,1
23439,1
23440,1
23441,1
23442,1
23443,0
23444,0
23445,0
23446,0
23447,1
23448,0
23449,-1
23450,-1
23451,-1
23452,-1
23453,-1
23454,0
23455,1
23456,0
23457,1
23458,0
23459,1
23460,1
23461,1
23462,1
23463,1
23464,1
23465,1
23466,0
23467,0
23468,0
23469,0
23470,0
23471,0
23472,0
23473,1
23474,0
23475,0
23476,0
23477,-1
23478,-1
23479,-1
23480,-1
23481,0
23482,1
23483,1
23484,1
23485,-1
23486,-1
23487,-1
23488,-1
23489,-1
23490,-1
23491,0
23492,-1
23493,0
23494,1
23495,1
23496,1
23497,1
23498,1
23499,1
23500,0
23501,0
23502,0
23503,-1
23504,-1
23505,-1
23506,-1
23507,-1
23508,-1
23509,-1
23510,-1
23511,0
23512,1
23513,1
23514,1
23515,1
23516,0
23517,-1
23518,-1
23519,-1
23520,-1
23521,0
23522,1
23523,1
23524,1
23525,1
23526,1
23527,1
23528,1
23529,1
23530,0
23531,0
23532,0
23533,1
23534,1
23535,1
23536,1
23537,0
23538,-1
23539,0
23540,1
23541,1
23542,0
23543,0
23544,0
23545,0
23546,0
23547,0
23548,0
23549,0
23550,-1
23551,0
23552,1
23553,1
23554,1
23555,1
23556,1
23557,0
23558,0
23559,0
23560,0
23561,0
23562,0
23563,-1
23564,-1
23565,-1
23566,-1
23567,-1
23568,-1
23569,0
23570,0
23571,0
23572,0
23573,-1
23574,0
23575,-1
23576,-1
23577,-1
23578,-1
23579,-1
23580,-1
23581,-1
23582,0
23583,0
23584,0
23585,1
23586,1
23587,1
23588,1
23589,1
23590,1
23591,1
23592,0
23593,0
23594,-1
23595,-1
23596,-1
23597,-1
23598,0
23599,0
23600,1
23601,0
23602,-1
23603,-1
23604,-1
23605,0
23606,0
23607,1
23608,1
23609,1
23610,0
23611,1
23612,0
23613,0
23614,0
23615,-1
23616,-1
23617,0
23618,-1
23619,-1
23620,-1
23621,-1
23622,-1
23623,-1
23624,0
23625,1
23626,0
23627,0
23628,-1
23629,-1
23630,-1
23631,0
23632,0
23633,0
23634,0
23635,0
23636,0
23637,0
23638,1
23639,1
23640,1
23641,0
23642,1
23643,0
23644,0
23645,-1
23646,1
23647,-1
23648,0
23649,0
23650,-1
23651,-1
23652,-1
23653,-1
23654,-1
23655,-1
23656,0
23657,-1
23658,0
23659,-1
23660,-1
23661,-1
23662,-1
23663,-1
23664,-1
23665,-1
23666,0
23667,0
23668,1
23669,0
23670,0
23671,1
23672,1
23673,0
23674,0
23675,0
23676,0
23677,1
23678,0
23679,1
23680,1
23681,1
23682,0
23683,1
23684,1
23685,0
23686,1
23687,1
23688,1
23689,1
23690,1
23691,1
23692,1
23693,1
23694,1
23695,1
23696,1
23697,0
23698,-1
23699,-1
23700,-1
23701,-1
23702,-1
23703,-1
23704,-1
23705,-1
23706,0
23707,0
23708,0
23709,0
23710,-1
23711,0
23712,0
23713,0
23714,0
23715,0
23716,-1
23717,-1
23718,-1
23719,-1
23720,-1
23721,0
23722,0
23723,0
23724,0
23725,-1
23726,-1
23727,-1
23728,-1
23729,0
23730,1
23731,1
23732,1
23733,1
23734,0
23735,0
23736,0
23737,0
23738,0
23739,0
23740,0
23741,0
23742,0
23743,0
23744,1
23745,1
23746,1
23747,1
23748,1
23749,1
23750,1
23751,1
23752,0
23753,0
23754,0
23755,-1
23756,-1
23757,-1
23758,0
23759,0
23760,0
23761,1
23762,0
23763,0
23764,0
23765,0
23766,0
23767,0
23768,0
23769,0
23770,0
23771,0
23772,0
23773,0
23774,0
23775,-1
23776,-1
23777,0
23778,0
23779,-1
23780,0
23781,0
23782,-1
23783,-1
23784,0
23785,0
23786,0
23787,0
23788,0
23789,0
23790,-1
23791,-1
23792,-1
23793,-1
23794,-1
23795,0
23796,0
23797,0
23798,0
23799,0
23800,0
23801,1
23802,1
23803,1
23804,1
23805,1
23806,0
23807,1
23808,1
23809,0
23810,0
23811,0
23812,0
23813,-1
23814,0
23815,-1
23816,-1
23817,-1
23818,0
23819,-1
23820,-1
23821,-1
23822,-1
23823,-1
23824,-1
23825,-1
23826,-1
23827,-1
23828,-1
23829,0
23830,0
23831,0
23832,1
23833,0
23834,-1
23835,-1
23836,-1
23837,-1
23838,-1
23839,-1
23840,-1
23841,-1
23842,-1
23843,0
23844,-1
23845,0
23846,0
23847,1
23848,1
23849,1
23850,0
23851,1
23852,1
23853,1
23854,1
23855,1
23856,-1
23857,-1
23858,-1
23859,0
23860,-1
23861,-1
23862,-1
23863,0
23864,0
23865,0
23866,1
23867,1
23868,0
23869,1
23870,0
23871,1
23872,1
23873,0
23874,-1
23875,0
23876,0
23877,0
23878,0
23879,0
23880,0
23881,-1
23882,-1
23883,0
23884,0
23885,0
23886,0
23887,-1
23888,-1
23889,-1
23890,-1
23891,-1
23892,-1
23893,0
23894,0
23895,0
23896,0
23897,0
23898,1
23899,1
23900,0
23901,-1
23902,-1
23903,-1
23904,-1
23905,0
23906,0
23907,0
23908,0
23909,0
23910,-1
23911,0
23912,0
23913,0
23914,1
23915,1
23916,1
23917,1
23918,1
23919,0
23920,0
23921,0
23922,0
23923,-1
23924,-1
23925,-1
23926,-1
23927,-1
23928,-1
23929,-1
23930,-1
23931,-1
23932,1
23933,1
23934,1
23935,1
23936,1
23937,1
23938,1
23939,1
23940,0
23941,-1
23942,-1
23943,-1
23944,-1
23945,-1
23946,-1
23947,-1
23948,0
23949,0
23950,1
23951,1
23952,1
23953,0
23954,0
23955,-1
23956,1
23957,1
23958,1
23959,1
23960,1
23961,-1
23962,-1
23963,-1
23964,-1
23965,0
23966,-1
23967,0
23968,-1
23969,-1
23970,-1
23971,-1
23972,-1
23973,0
23974,0
23975,0
23976,-1
23977,-1
23978,-1
23979,-1
23980,0
23981,0
23982,0
23983,0
23984,1
23985,0
23986,-1
23987,0
23988,0
23989,1
23990,1
23991,1
23992,1
23993,1
23994,-1
23995,-1
23996,-1
23997,-1
23998,-1
23999,0
24000,0
24001,0
24002,-1
24003,0
24004,-1
24005,-1
24006,-1
24007,-1
24008,-1
24009,-1
24010,-1
24011,-1
24012,0
24013,1
24014,0
24015,-1
24016,-1
24017,-1
24018,0
24019,1
24020,1
24021,1
24022,1
24023,1
24024,1
24025,1
24026,1
24027,1
24028,0
24029,0
24030,-1
24031,-1
24032,0
24033,0
24034,0
24035,1
24036,1
24037,1
24038,1
24039,1
24040,1
24041,1
24042,1
24043,0
24044,0
24045,0
24046,0
24047,-1
24048,0
24049,0
24050,0
24051,0
24052,0
24053,0
24054,0
24055,-1
24056,-1
24057,-1
24058,-1
24059,-1
24060,-1
24061,0
24062,0
24063,0
24064,-1
24065,-1
24066,-1
24067,-1
24068,-1
24069,0
24070,0
24071,0
24072,0
24073,0
24074,0
24075,0
24076,0
24077,0
24078,-1
24079,0
24080,0
24081,0
24082,0
24083,1
24084,0
24085,0
24086,0
24087,0
24088,0
24089,1
24090,1
24091,0
24092,0
24093,0
24094,-1
24095,-1
24096,0
24097,-1
24098,0
24099,0
24100,0
24101,0
24102,0
24103,-1
24104,-1
24105,-1
24106,-1
24107,-1
24108,-1
24109,-1
24110,-1
24111,-1
24112,-1
24113,-1
24114,-1
24115,0
24116,0
24117,0
24118,-1
24119,-1
24120,-1
24121,-1
24122,-1
24123,0
24124,0
24125,0
24126,0
24127,0
24128,-1
24129,-1
24130,-1
24131,0
24132,0
24133,0
24134,0
24135,-1
24136,0
24137,0
24138,0
24139,1
24140,1
24141,0
24142,-1
24143,0
24144,-1
24145,-1
24146,-1
24147,-1
24148,-1
24149,-1
24150,0
24151,-1
24152,-1
24153,-1
24154,-1
24155,-1
24156,0
24157,1
24158,1
24159,1
24160,1
24161,1
24162,0
24163,0
24164,1
24165,1
24166,1
24167,1
24168,1
24169,-1
24170,-1
24171,-1
24172,-1
24173,-1
24174,0
24175,1
24176,1
24177,1
24178,1
24179,1
24180,0
24181,-1
24182,-1
24183,0
24184,-1
24185,-1
24186,-1
24187,0
24188,0
24189,0
24190,1
24191,1
24192,1
24193,-1
24194,-1
24195,-1
24196,0
24197,0
24198,1
24199,1
24200,1
24201,0
24202,0
24203,1
24204,1
24205,1
24206,1
24207,1
24208,0
24209,0
24210,0
24211,0
24212,-1
24213,-1
24214,-1
24215,-1
24216,-1
24217,0
24218,-1
24219,-1
24220,-1
24221,-1
24222,-1
24223,-1
24224,0
24225,1
24226,1
24227,1
24228,1
24229,0
24230,0
24231,1
24232,1
24233,1
24234,1
24235,1
24236,0
24237,0
24238,0
24239,0
24240,-1
24241,-1
24242,-1
24243,0
24244,0
24245,0
24246,0
24247,1
24248,1
24249,1
24250,0
24251,0
24252,0
24253,0
24254,0
24255,1
24256,1
24257,0
24258,0
24259,0
24260,0
24261,-1
24262,0
24263,0
24264,0
24265,1
24266,1
24267,1
24268,1
24269,1
24270,0
24271,0
24272,0
24273,-1
24274,-1
24275,0
24276,1
24277,0
24278,0
24279,0
24280,0
24281,0
24282,0
24283,0
24284,1
24285,0
24286,-1
24287,0
24288,-1
24289,-1
24290,-1
24291,0
24292,-1
24293,-1
24294,-1
24295,-1
24296,0
24297,0
24298,0
24299,1
24300,1
24301,-1
24302,0
24303,0
24304,0
24305,0
24306,0
24307,0
24308,1
24309,1
24310,1
24311,1
24312,1
24313,1
24314,1
24315,0
24316,0
24317,0
24318,0
24319,1
24320,1
24321,1
24322,0
24323,0
24324,-1
24325,-1
24326,-1
24327,0
24328,0
24329,-1
24330,-1
24331,0
24332,0
24333,0
24334,1
24335,1
24336,1
24337,1
24338,1
24339,1
24340,1
24341,1
24342,0
24343,1
24344,1
24345,1
24346,1
24347,1
24348,0
24349,-1
24350,-1
24351,0
24352,0
24353,1
24354,1
24355,1
24356,1
24357,1
24358,0
24359,0
24360,0
24361,-1
24362,-1
24363,-1
24364,-1
24365,0
24366,0
24367,-1
24368,-1
24369,-1
24370,-1
24371,-1
24372,0
24373,0
24374,0
24375,0
24376,0
24377,0
24378,0
24379,0
24380,0
24381,0
24382,1
24383,0
24384,0
24385,0
24386,0
24387,-1
24388,0
24389,0
24390,0
24391,1
24392,1
24393,1
24394,1
24395,1
24396,1
24397,1
24398,1
24399,1
24400,1
24401,1
24402,1
24403,1
24404,1
24405,0
24406,0
24407,0
24408,0
24409,-1
24410,0
24411,0
24412,0
24413,0
24414,0
24415,0
24416,0
24417,1
24418,0
24419,0
24420,0
24421,0
24422,-1
24423,-1
24424,-1
24425,0
24426,-1
24427,-1
24428,0
24429,0
24430,0
24431,0
24432,1
24433,0
24434,0
24435,0
24436,1
24437,1
24438,1
24439,1
24440,1
24441,-1
24442,0
24443,0
24444,1
24445,1
24446,1
24447,1
24448,1
24449,1
24450,-1
24451,-1
24452,-1
24453,-1
24454,1
24455,1
24456,1
24457,1
24458,1
24459,1
24460,1
24461,1
24462,0
24463,0
24464,0
24465,0
24466,0
24467,1
24468,1
24469,1
24470,1
24471,1
24472,1
24473,1
24474,1
24475,-1
24476,-1
24477,-1
24478,-1
24479,-1
24480,0
24481,1
24482,0
24483,0
24484,-1
24485,0
24486,1
24487,1
24488,1
24489,1
24490,1
24491,1
24492,1
24493,1
24494,1
24495,1
24496,0
24497,1
24498,1
24499,0
24500,-1
24501,-1
24502,-1
24503,-1
24504,-1
24505,0
24506,0
24507,-1
24508,-1
24509,0
24510,1
24511,1
24512,1
24513,1
24514,1
24515,1
24516,1
24517,1
24518,1
24519,1
24520,1
24521,1
24522,0
24523,-1
24524,-1
24525,-1
24526,-1
24527,-1
24528,-1
24529,-1
24530,-1
24531,-1
24532,-1
24533,-1
24534,-1
24535,-1
24536,0
24537,1
24538,1
24539,1
24540,-1
24541,-1
24542,-1
24543,-1
24544,-1
24545,-1
24546,-1
24547,-1
24548,-1
24549,-1
24550,1
24551,1
24552,1
24553,1
24554,1
24555,1
24556,0
24557,0
24558,0
24559,1
24560,1
24561,1
24562,1
24563,0
24564,0
24565,0
24566,0
24567,1
24568,1
24569,1
24570,0
24571,-1
24572,-1
24573,-1
24574,0
24575,0
24576,1
24577,-1
24578,0
24579,0
24580,-1
24581,-1
24582,-1
24583,-1
24584,-1
24585,0
24586,0
24587,0
24588,1
24589,0
24590,0
24591,0
24592,1
24593,1
24594,1
24595,1
24596,1
24597,1
24598,0
24599,1
24600,0
24601,0
24602,1
24603,1
24604,1
24605,1
24606,1
24607,0
24608,0
24609,0
24610,0
24611,-1
24612,0
24613,-1
24614,-1
24615,-1
24616,-1
24617,-1
24618,-1
24619,0
24620,-1
24621,-1
24622,-1
24623,-1
24624,-1
24625,0
24626,1
24627,0
24628,0
24629,-1
24630,-1
24631,0
24632,0
24633,1
24634,1
24635,1
24636,1
24637,0
24638,-1
24639,-1
24640,-1
24641,-1
24642,-1
24643,0
24644,0
24645,1
24646,0
24647,0
24648,0
24649,-1
24650,-1
24651,-1
24652,-1
24653,-1
24654,-1
24655,-1
24656,-1
24657,0
24658,1
24659,1
24660,1
24661,1
24662,1
24663,0
24664,-1
24665,-1
24666,-1
24667,-1
24668,-1
24669,-1
24670,-1
24671,-1
24672,-1
24673,-1
24674,-1
24675,0
