,0
22012,-1
22013,-1
22014,0
22015,0
22016,-1
22017,0
22018,0
22019,-1
22020,0
22021,-1
22022,0
22023,0
22024,0
22025,0
22026,0
22027,-1
22028,-1
22029,0
22030,0
22031,1
22032,1
22033,1
22034,1
22035,1
22036,1
22037,1
22038,1
22039,1
22040,1
22041,0
22042,0
22043,-1
22044,-1
22045,-1
22046,-1
22047,-1
22048,-1
22049,-1
22050,-1
22051,-1
22052,-1
22053,0
22054,0
22055,0
22056,0
22057,0
22058,1
22059,1
22060,0
22061,0
22062,0
22063,0
22064,0
22065,0
22066,1
22067,1
22068,1
22069,1
22070,1
22071,1
22072,1
22073,1
22074,1
22075,1
22076,0
22077,0
22078,0
22079,-1
22080,-1
22081,-1
22082,-1
22083,-1
22084,-1
22085,0
22086,0
22087,1
22088,1
22089,1
22090,1
22091,1
22092,1
22093,0
22094,1
22095,0
22096,0
22097,0
22098,0
22099,0
22100,0
22101,-1
22102,0
22103,-1
22104,-1
22105,-1
22106,-1
22107,0
22108,-1
22109,-1
22110,-1
22111,0
22112,0
22113,0
22114,0
22115,0
22116,-1
22117,-1
22118,-1
22119,-1
22120,-1
22121,-1
22122,-1
22123,-1
22124,-1
22125,-1
22126,-1
22127,-1
22128,-1
22129,-1
22130,-1
22131,-1
22132,-1
22133,0
22134,0
22135,0
22136,0
22137,0
22138,0
22139,0
22140,0
22141,0
22142,-1
22143,0
22144,1
22145,0
22146,1
22147,1
22148,1
22149,1
22150,1
22151,1
22152,1
22153,1
22154,0
22155,0
22156,-1
22157,-1
22158,-1
22159,-1
22160,-1
22161,-1
22162,0
22163,0
22164,0
22165,0
22166,1
22167,1
22168,1
22169,1
22170,1
22171,1
22172,1
22173,1
22174,1
22175,1
22176,1
22177,1
22178,1
22179,0
22180,1
22181,0
22182,0
22183,0
22184,0
22185,0
22186,0
22187,0
22188,0
22189,1
22190,1
22191,1
22192,1
22193,1
22194,1
22195,1
22196,1
22197,1
22198,1
22199,1
22200,1
22201,0
22202,0
22203,-1
22204,-1
22205,-1
22206,-1
22207,-1
22208,-1
22209,-1
22210,-1
22211,-1
22212,-1
22213,-1
22214,-1
22215,-1
22216,-1
22217,-1
22218,-1
22219,-1
22220,-1
22221,-1
22222,-1
22223,-1
22224,-1
22225,-1
22226,0
22227,0
22228,0
22229,0
22230,-1
22231,-1
22232,-1
22233,-1
22234,0
22235,-1
22236,-1
22237,-1
22238,-1
22239,-1
22240,-1
22241,-1
22242,0
22243,1
22244,1
22245,1
22246,1
22247,1
22248,0
22249,0
22250,1
22251,1
22252,0
22253,0
22254,0
22255,0
22256,0
22257,1
22258,1
22259,1
22260,1
22261,1
22262,1
22263,1
22264,1
22265,1
22266,1
22267,0
22268,0
22269,-1
22270,-1
22271,0
22272,0
22273,0
22274,0
22275,0
22276,0
22277,0
22278,0
22279,0
22280,-1
22281,-1
22282,-1
22283,-1
22284,-1
22285,-1
22286,-1
22287,-1
22288,-1
22289,-1
22290,-1
22291,0
22292,0
22293,0
22294,1
22295,0
22296,0
22297,1
22298,0
22299,0
22300,-1
22301,-1
22302,-1
22303,-1
22304,-1
22305,0
22306,-1
22307,-1
22308,-1
22309,-1
22310,-1
22311,-1
22312,-1
22313,-1
22314,-1
22315,-1
22316,-1
22317,-1
22318,-1
22319,-1
22320,-1
22321,-1
22322,-1
22323,-1
22324,-1
22325,-1
22326,-1
22327,0
22328,-1
22329,-1
22330,-1
22331,-1
22332,-1
22333,-1
22334,-1
22335,-1
22336,-1
22337,0
22338,1
22339,1
22340,1
22341,1
22342,1
22343,1
22344,1
22345,1
22346,1
22347,-1
22348,-1
22349,-1
22350,-1
22351,-1
22352,-1
22353,-1
22354,-1
22355,-1
22356,-1
22357,-1
22358,-1
22359,-1
22360,-1
22361,-1
22362,-1
22363,-1
22364,-1
22365,-1
22366,-1
22367,0
22368,1
22369,1
22370,0
22371,0
22372,1
22373,1
22374,1
22375,1
22376,1
22377,0
22378,0
22379,0
22380,1
22381,1
22382,1
22383,-1
22384,-1
22385,-1
22386,0
22387,0
22388,1
22389,1
22390,1
22391,1
22392,-1
22393,1
22394,1
22395,1
22396,1
22397,1
22398,1
22399,0
22400,0
22401,0
22402,1
22403,1
22404,-1
22405,-1
22406,-1
22407,-1
22408,-1
22409,-1
22410,-1
22411,-1
22412,0
22413,-1
22414,-1
22415,-1
22416,0
22417,0
22418,0
22419,0
22420,0
22421,-1
22422,-1
22423,-1
22424,-1
22425,-1
22426,-1
22427,-1
22428,-1
22429,-1
22430,-1
22431,0
22432,0
22433,0
22434,0
22435,1
22436,0
22437,-1
22438,-1
22439,-1
22440,-1
22441,-1
22442,-1
22443,-1
22444,-1
22445,-1
22446,-1
22447,-1
22448,-1
22449,-1
22450,-1
22451,-1
22452,-1
22453,-1
22454,-1
22455,-1
22456,-1
22457,-1
22458,-1
22459,-1
22460,-1
22461,-1
22462,-1
22463,-1
22464,-1
22465,-1
22466,-1
22467,-1
22468,-1
22469,-1
22470,-1
22471,-1
22472,-1
22473,0
22474,1
22475,1
22476,0
22477,-1
22478,-1
22479,0
22480,-1
22481,-1
22482,-1
22483,-1
22484,-1
22485,-1
22486,-1
22487,-1
22488,-1
22489,0
22490,1
22491,1
22492,1
22493,0
22494,1
22495,1
22496,1
22497,1
22498,1
22499,1
22500,1
22501,1
22502,1
22503,1
22504,1
22505,1
22506,1
22507,1
22508,1
22509,1
22510,1
22511,1
22512,1
22513,1
22514,-1
22515,-1
22516,-1
22517,-1
22518,-1
22519,-1
22520,-1
22521,-1
22522,-1
22523,-1
22524,-1
22525,-1
22526,-1
22527,0
22528,0
22529,1
22530,1
22531,1
22532,1
22533,1
22534,1
22535,1
22536,1
22537,1
22538,1
22539,1
22540,1
22541,1
22542,0
22543,0
22544,0
22545,1
22546,1
22547,1
22548,1
22549,1
22550,0
22551,-1
22552,-1
22553,0
22554,-1
22555,-1
22556,-1
22557,-1
22558,0
22559,-1
22560,-1
22561,-1
22562,0
22563,0
22564,0
22565,0
22566,1
22567,0
22568,0
22569,0
22570,0
22571,0
22572,0
22573,0
22574,-1
22575,-1
22576,-1
22577,-1
22578,-1
22579,-1
22580,-1
22581,-1
22582,-1
22583,-1
22584,-1
22585,-1
22586,-1
22587,-1
22588,-1
22589,-1
22590,-1
22591,-1
22592,-1
22593,-1
22594,-1
22595,-1
22596,-1
22597,-1
22598,-1
22599,0
22600,-1
22601,-1
22602,-1
22603,-1
22604,-1
22605,-1
22606,-1
22607,-1
22608,-1
22609,-1
22610,-1
22611,-1
22612,-1
22613,-1
22614,-1
22615,-1
22616,-1
22617,-1
22618,-1
22619,-1
22620,-1
22621,0
22622,1
22623,1
22624,1
22625,1
22626,1
22627,1
22628,1
22629,1
22630,1
22631,1
22632,1
22633,0
22634,-1
22635,-1
22636,-1
22637,0
22638,1
22639,1
22640,1
22641,1
22642,1
22643,1
22644,1
22645,1
22646,1
22647,1
22648,1
22649,1
22650,1
22651,1
22652,1
22653,1
22654,1
22655,1
22656,1
22657,1
22658,1
22659,0
22660,0
22661,-1
22662,-1
22663,-1
22664,-1
22665,-1
22666,-1
22667,-1
22668,-1
22669,-1
22670,-1
22671,0
22672,1
22673,1
22674,1
22675,1
22676,1
22677,1
22678,1
22679,1
22680,1
22681,0
22682,-1
22683,0
22684,-1
22685,-1
22686,-1
22687,-1
22688,-1
22689,-1
22690,-1
22691,-1
22692,-1
22693,-1
22694,-1
22695,-1
22696,0
22697,1
22698,1
22699,1
22700,1
22701,1
22702,1
22703,1
22704,1
22705,1
22706,1
22707,1
22708,1
22709,1
22710,1
22711,1
22712,1
22713,-1
22714,-1
22715,0
22716,-1
22717,-1
22718,1
22719,1
22720,1
22721,1
22722,1
22723,1
22724,1
22725,1
22726,1
22727,1
22728,1
22729,1
22730,1
22731,1
22732,1
22733,1
22734,1
22735,1
22736,1
22737,1
22738,1
22739,1
22740,1
22741,1
22742,1
22743,-1
22744,-1
22745,-1
22746,-1
22747,-1
22748,-1
22749,-1
22750,-1
22751,-1
22752,-1
22753,-1
22754,-1
22755,-1
22756,-1
22757,-1
22758,0
22759,1
22760,0
22761,-1
22762,1
22763,1
22764,1
22765,1
22766,1
22767,0
22768,-1
22769,-1
22770,0
22771,1
22772,1
22773,1
22774,1
22775,1
22776,1
22777,1
22778,1
22779,1
22780,1
22781,1
22782,1
22783,-1
22784,-1
22785,0
22786,0
22787,-1
22788,-1
22789,-1
22790,0
22791,-1
22792,0
22793,0
22794,0
22795,-1
22796,-1
22797,-1
22798,-1
22799,0
22800,-1
22801,-1
22802,-1
22803,-1
22804,-1
22805,-1
22806,-1
22807,-1
22808,-1
22809,-1
22810,-1
22811,-1
22812,-1
22813,-1
22814,0
22815,1
22816,1
22817,1
22818,1
22819,1
22820,1
22821,1
22822,1
22823,1
22824,0
22825,0
22826,0
22827,-1
22828,-1
22829,-1
22830,-1
22831,-1
22832,-1
22833,-1
22834,-1
22835,-1
22836,-1
22837,1
22838,0
22839,0
22840,1
22841,1
22842,0
22843,-1
22844,-1
22845,-1
22846,-1
22847,-1
22848,-1
22849,-1
22850,-1
22851,-1
22852,0
22853,1
22854,1
22855,1
22856,1
22857,1
22858,1
22859,1
22860,1
22861,1
22862,1
22863,1
22864,1
22865,1
22866,1
22867,1
22868,1
22869,1
22870,1
22871,1
22872,1
22873,0
22874,-1
22875,-1
22876,-1
22877,-1
22878,-1
22879,-1
22880,-1
22881,-1
22882,0
22883,0
22884,0
22885,-1
22886,0
22887,1
22888,1
22889,1
22890,0
22891,0
22892,-1
22893,0
22894,0
22895,1
22896,1
22897,0
22898,0
22899,-1
22900,-1
22901,-1
22902,-1
22903,-1
22904,-1
22905,-1
22906,-1
22907,-1
22908,-1
22909,-1
22910,-1
22911,-1
22912,1
22913,-1
22914,1
22915,1
22916,1
22917,1
22918,1
22919,1
22920,1
22921,1
22922,1
22923,1
22924,1
22925,0
22926,0
22927,0
22928,-1
22929,-1
22930,-1
22931,-1
22932,-1
22933,-1
22934,-1
22935,-1
22936,-1
22937,-1
22938,0
22939,1
22940,1
22941,1
22942,1
22943,1
22944,1
22945,1
22946,1
22947,0
22948,-1
22949,-1
22950,-1
22951,-1
22952,-1
22953,-1
22954,-1
22955,-1
22956,-1
22957,-1
22958,-1
22959,-1
22960,-1
22961,-1
22962,-1
22963,-1
22964,-1
22965,0
22966,0
22967,-1
22968,1
22969,0
22970,0
22971,0
22972,0
22973,0
22974,1
22975,1
22976,1
22977,1
22978,0
22979,0
22980,0
22981,0
22982,0
22983,-1
22984,-1
22985,-1
22986,-1
22987,-1
22988,-1
22989,-1
22990,-1
22991,-1
22992,-1
22993,-1
22994,-1
22995,-1
22996,-1
22997,-1
22998,-1
22999,-1
23000,0
23001,1
23002,1
23003,0
23004,1
23005,1
23006,1
23007,1
23008,1
23009,1
23010,0
23011,0
23012,0
23013,1
23014,1
23015,1
23016,1
23017,0
23018,0
23019,1
23020,1
23021,0
23022,1
23023,0
23024,0
23025,0
23026,0
23027,0
23028,1
23029,0
23030,0
23031,1
23032,0
23033,1
23034,0
23035,1
23036,0
23037,-1
23038,-1
23039,-1
23040,-1
23041,-1
23042,-1
23043,0
23044,0
23045,-1
23046,-1
23047,0
23048,0
23049,1
23050,1
23051,1
23052,0
23053,-1
23054,0
23055,0
23056,0
23057,0
23058,1
23059,0
23060,0
23061,0
23062,-1
23063,-1
23064,-1
23065,-1
23066,-1
23067,0
23068,0
23069,0
23070,0
23071,0
23072,0
23073,0
23074,-1
23075,0
23076,0
23077,0
23078,0
23079,0
23080,0
23081,0
23082,1
23083,1
23084,1
23085,1
23086,1
23087,0
23088,0
23089,0
23090,1
23091,1
23092,1
23093,1
23094,1
23095,1
23096,1
23097,1
23098,1
23099,1
23100,1
23101,1
23102,0
23103,1
23104,1
23105,0
23106,0
23107,0
23108,0
23109,-1
23110,-1
23111,-1
23112,0
23113,-1
23114,-1
23115,0
23116,-1
23117,-1
23118,-1
23119,-1
23120,-1
23121,-1
23122,-1
23123,-1
23124,-1
23125,-1
23126,-1
23127,-1
23128,-1
23129,-1
23130,-1
23131,-1
23132,-1
23133,-1
23134,-1
23135,1
23136,0
23137,-1
23138,-1
23139,0
23140,0
23141,1
23142,1
23143,1
23144,1
23145,1
23146,1
23147,1
23148,1
23149,1
23150,1
23151,0
23152,-1
23153,0
23154,0
23155,0
23156,0
23157,0
23158,1
23159,0
23160,0
23161,0
23162,0
23163,-1
23164,0
23165,0
23166,0
23167,0
23168,-1
23169,-1
23170,-1
23171,-1
23172,-1
23173,-1
23174,-1
23175,-1
23176,-1
23177,-1
23178,-1
23179,-1
23180,-1
23181,-1
23182,0
23183,0
23184,0
23185,0
23186,0
23187,0
23188,0
23189,0
23190,1
23191,1
23192,1
23193,0
23194,0
23195,0
23196,0
23197,0
23198,0
23199,-1
23200,-1
23201,-1
23202,-1
23203,-1
23204,-1
23205,-1
23206,-1
23207,-1
23208,-1
23209,-1
23210,-1
23211,-1
23212,-1
23213,-1
23214,-1
23215,-1
23216,-1
23217,0
23218,0
23219,0
23220,0
23221,-1
23222,-1
23223,0
23224,0
23225,0
23226,1
23227,1
23228,0
23229,0
23230,0
23231,0
23232,1
23233,0
23234,0
23235,0
23236,-1
23237,0
23238,0
23239,1
23240,0
23241,1
23242,1
23243,0
23244,0
23245,0
23246,1
23247,0
23248,0
23249,-1
23250,0
23251,0
23252,1
23253,1
23254,1
23255,0
23256,0
23257,0
23258,0
23259,1
23260,1
23261,0
23262,-1
23263,-1
23264,-1
23265,-1
23266,-1
23267,-1
23268,-1
23269,-1
23270,0
23271,1
23272,1
23273,1
23274,1
23275,1
23276,1
23277,1
23278,1
23279,1
23280,0
23281,-1
23282,0
23283,-1
23284,-1
23285,-1
23286,0
23287,0
23288,0
23289,0
23290,0
23291,0
23292,0
23293,0
23294,-1
23295,-1
23296,-1
23297,-1
23298,-1
23299,-1
23300,-1
23301,-1
23302,-1
23303,-1
23304,-1
23305,-1
23306,-1
23307,-1
23308,-1
23309,0
23310,-1
23311,-1
23312,-1
23313,-1
23314,-1
23315,-1
23316,-1
23317,-1
23318,0
23319,-1
23320,-1
23321,-1
23322,-1
23323,-1
23324,0
23325,-1
23326,-1
23327,-1
23328,-1
23329,-1
23330,-1
23331,-1
23332,-1
23333,-1
23334,-1
23335,0
23336,-1
23337,-1
23338,-1
23339,0
23340,1
23341,1
23342,1
23343,0
23344,0
23345,1
23346,1
23347,1
23348,1
23349,1
23350,1
23351,1
23352,1
23353,1
23354,1
23355,1
23356,0
23357,1
23358,1
23359,1
23360,1
23361,1
23362,1
23363,1
23364,1
23365,1
23366,1
23367,1
23368,1
23369,1
23370,1
23371,0
23372,1
23373,1
23374,1
23375,1
23376,1
23377,0
23378,1
23379,1
23380,1
23381,1
23382,1
23383,0
23384,1
23385,1
23386,1
23387,1
23388,1
23389,1
23390,1
23391,1
23392,1
23393,1
23394,1
23395,1
23396,0
23397,0
23398,-1
23399,0
23400,0
23401,-1
23402,-1
23403,0
23404,0
23405,0
23406,0
23407,0
23408,-1
23409,-1
23410,-1
23411,-1
23412,-1
23413,-1
23414,-1
23415,-1
23416,-1
23417,0
23418,1
23419,1
23420,1
23421,1
23422,1
23423,1
23424,0
23425,0
23426,0
23427,-1
23428,-1
23429,-1
23430,-1
23431,-1
23432,-1
23433,1
23434,1
23435,0
23436,1
23437,1
23438,1
23439,1
23440,1
23441,1
23442,1
23443,1
23444,-1
23445,-1
23446,-1
23447,-1
23448,-1
23449,-1
23450,-1
23451,-1
23452,-1
23453,-1
23454,1
23455,1
23456,1
23457,1
23458,1
23459,1
23460,1
23461,1
23462,1
23463,1
23464,1
23465,1
23466,0
23467,0
23468,1
23469,0
23470,1
23471,-1
23472,-1
23473,-1
23474,-1
23475,-1
23476,-1
23477,-1
23478,-1
23479,-1
23480,-1
23481,-1
23482,-1
23483,-1
23484,-1
23485,-1
23486,-1
23487,-1
23488,-1
23489,-1
23490,-1
23491,0
23492,0
23493,1
23494,1
23495,1
23496,1
23497,1
23498,0
23499,0
23500,-1
23501,-1
23502,-1
23503,-1
23504,-1
23505,-1
23506,-1
23507,0
23508,0
23509,0
23510,0
23511,-1
23512,0
23513,-1
23514,0
23515,0
23516,0
23517,-1
23518,0
23519,0
23520,1
23521,1
23522,1
23523,1
23524,1
23525,1
23526,1
23527,1
23528,1
23529,1
23530,1
23531,1
23532,1
23533,1
23534,1
23535,1
23536,1
23537,1
23538,0
23539,0
23540,0
23541,1
23542,0
23543,0
23544,-1
23545,-1
23546,0
23547,1
23548,1
23549,1
23550,1
23551,1
23552,1
23553,1
23554,1
23555,1
23556,1
23557,0
23558,-1
23559,-1
23560,-1
23561,-1
23562,-1
23563,-1
23564,-1
23565,-1
23566,-1
23567,-1
23568,-1
23569,-1
23570,-1
23571,-1
23572,-1
23573,-1
23574,-1
23575,-1
23576,-1
23577,-1
23578,-1
23579,-1
23580,1
23581,1
23582,1
23583,1
23584,1
23585,1
23586,1
23587,1
23588,1
23589,1
23590,0
23591,0
23592,-1
23593,0
23594,-1
23595,0
23596,-1
23597,-1
23598,-1
23599,0
23600,1
23601,0
23602,0
23603,0
23604,0
23605,0
23606,1
23607,1
23608,1
23609,1
23610,0
23611,-1
23612,0
23613,-1
23614,-1
23615,-1
23616,-1
23617,-1
23618,-1
23619,-1
23620,0
23621,-1
23622,-1
23623,-1
23624,-1
23625,0
23626,0
23627,0
23628,-1
23629,-1
23630,-1
23631,-1
23632,0
23633,1
23634,1
23635,1
23636,0
23637,1
23638,1
23639,1
23640,1
23641,1
23642,0
23643,-1
23644,-1
23645,-1
23646,-1
23647,-1
23648,-1
23649,-1
23650,-1
23651,-1
23652,-1
23653,-1
23654,-1
23655,-1
23656,-1
23657,-1
23658,-1
23659,-1
23660,-1
23661,-1
23662,0
23663,0
23664,0
23665,0
23666,1
23667,1
23668,1
23669,1
23670,1
23671,1
23672,1
23673,1
23674,1
23675,1
23676,1
23677,1
23678,1
23679,1
23680,1
23681,1
23682,1
23683,1
23684,1
23685,1
23686,1
23687,1
23688,1
23689,1
23690,1
23691,1
23692,1
23693,0
23694,0
23695,0
23696,-1
23697,-1
23698,-1
23699,-1
23700,-1
23701,-1
23702,-1
23703,-1
23704,-1
23705,-1
23706,-1
23707,-1
23708,-1
23709,0
23710,-1
23711,-1
23712,-1
23713,-1
23714,-1
23715,-1
23716,-1
23717,-1
23718,-1
23719,-1
23720,-1
23721,-1
23722,-1
23723,-1
23724,0
23725,0
23726,0
23727,0
23728,0
23729,0
23730,0
23731,1
23732,0
23733,1
23734,0
23735,0
23736,0
23737,0
23738,0
23739,1
23740,1
23741,1
23742,1
23743,1
23744,1
23745,1
23746,1
23747,1
23748,1
23749,1
23750,0
23751,-1
23752,-1
23753,0
23754,0
23755,0
23756,0
23757,0
23758,0
23759,0
23760,0
23761,1
23762,0
23763,0
23764,0
23765,0
23766,0
23767,0
23768,0
23769,0
23770,-1
23771,0
23772,0
23773,0
23774,-1
23775,-1
23776,-1
23777,-1
23778,-1
23779,-1
23780,0
23781,0
23782,0
23783,-1
23784,0
23785,-1
23786,-1
23787,-1
23788,-1
23789,-1
23790,-1
23791,-1
23792,-1
23793,-1
23794,-1
23795,-1
23796,0
23797,1
23798,1
23799,1
23800,1
23801,1
23802,1
23803,1
23804,1
23805,1
23806,0
23807,1
23808,0
23809,0
23810,0
23811,-1
23812,-1
23813,0
23814,-1
23815,-1
23816,-1
23817,-1
23818,-1
23819,-1
23820,-1
23821,-1
23822,-1
23823,-1
23824,-1
23825,-1
23826,-1
23827,-1
23828,-1
23829,-1
23830,-1
23831,-1
23832,-1
23833,-1
23834,-1
23835,-1
23836,-1
23837,-1
23838,-1
23839,-1
23840,-1
23841,-1
23842,0
23843,1
23844,0
23845,1
23846,1
23847,1
23848,1
23849,1
23850,1
23851,1
23852,1
23853,1
23854,1
23855,1
23856,-1
23857,-1
23858,-1
23859,-1
23860,-1
23861,-1
23862,0
23863,0
23864,0
23865,1
23866,1
23867,1
23868,0
23869,0
23870,0
23871,1
23872,1
23873,0
23874,-1
23875,0
23876,0
23877,-1
23878,0
23879,0
23880,-1
23881,-1
23882,-1
23883,-1
23884,-1
23885,-1
23886,-1
23887,-1
23888,-1
23889,-1
23890,-1
23891,-1
23892,0
23893,1
23894,0
23895,-1
23896,-1
23897,-1
23898,-1
23899,-1
23900,0
23901,-1
23902,-1
23903,-1
23904,-1
23905,-1
23906,0
23907,0
23908,0
23909,1
23910,1
23911,1
23912,1
23913,1
23914,1
23915,1
23916,1
23917,1
23918,0
23919,-1
23920,-1
23921,-1
23922,-1
23923,-1
23924,-1
23925,-1
23926,-1
23927,0
23928,1
23929,1
23930,1
23931,1
23932,1
23933,1
23934,1
23935,1
23936,1
23937,1
23938,0
23939,-1
23940,-1
23941,-1
23942,-1
23943,-1
23944,-1
23945,0
23946,0
23947,0
23948,0
23949,0
23950,0
23951,1
23952,1
23953,1
23954,1
23955,1
23956,1
23957,1
23958,1
23959,1
23960,1
23961,-1
23962,-1
23963,-1
23964,-1
23965,-1
23966,-1
23967,-1
23968,-1
23969,-1
23970,-1
23971,-1
23972,-1
23973,-1
23974,-1
23975,0
23976,0
23977,0
23978,0
23979,0
23980,0
23981,0
23982,0
23983,0
23984,1
23985,1
23986,1
23987,1
23988,1
23989,0
23990,0
23991,1
23992,1
23993,1
23994,-1
23995,-1
23996,-1
23997,-1
23998,-1
23999,-1
24000,-1
24001,-1
24002,-1
24003,-1
24004,-1
24005,-1
24006,-1
24007,-1
24008,-1
24009,-1
24010,-1
24011,-1
24012,0
24013,0
24014,1
24015,1
24016,1
24017,1
24018,1
24019,1
24020,1
24021,1
24022,1
24023,1
24024,1
24025,1
24026,0
24027,0
24028,0
24029,0
24030,1
24031,1
24032,1
24033,1
24034,1
24035,1
24036,1
24037,1
24038,1
24039,1
24040,1
24041,1
24042,0
24043,0
24044,0
24045,0
24046,0
24047,-1
24048,0
24049,0
24050,-1
24051,-1
24052,-1
24053,-1
24054,-1
24055,-1
24056,-1
24057,-1
24058,-1
24059,-1
24060,-1
24061,-1
24062,-1
24063,-1
24064,-1
24065,-1
24066,-1
24067,-1
24068,-1
24069,0
24070,0
24071,0
24072,0
24073,0
24074,0
24075,0
24076,0
24077,0
24078,0
24079,0
24080,0
24081,0
24082,0
24083,1
24084,1
24085,1
24086,0
24087,1
24088,0
24089,0
24090,0
24091,0
24092,0
24093,0
24094,0
24095,-1
24096,0
24097,-1
24098,-1
24099,-1
24100,-1
24101,-1
24102,-1
24103,-1
24104,-1
24105,-1
24106,-1
24107,-1
24108,-1
24109,-1
24110,-1
24111,-1
24112,-1
24113,-1
24114,-1
24115,-1
24116,-1
24117,-1
24118,-1
24119,-1
24120,-1
24121,-1
24122,-1
24123,-1
24124,-1
24125,-1
24126,0
24127,-1
24128,-1
24129,-1
24130,-1
24131,0
24132,0
24133,0
24134,1
24135,1
24136,0
24137,0
24138,1
24139,1
24140,0
24141,-1
24142,-1
24143,-1
24144,-1
24145,-1
24146,-1
24147,-1
24148,-1
24149,-1
24150,-1
24151,-1
24152,0
24153,0
24154,0
24155,0
24156,1
24157,1
24158,1
24159,1
24160,1
24161,1
24162,1
24163,0
24164,0
24165,0
24166,-1
24167,-1
24168,0
24169,-1
24170,-1
24171,1
24172,1
24173,0
24174,1
24175,1
24176,1
24177,1
24178,1
24179,1
24180,0
24181,-1
24182,-1
24183,0
24184,-1
24185,0
24186,0
24187,0
24188,-1
24189,-1
24190,0
24191,1
24192,1
24193,0
24194,0
24195,-1
24196,0
24197,0
24198,1
24199,1
24200,1
24201,1
24202,1
24203,1
24204,1
24205,1
24206,0
24207,0
24208,-1
24209,-1
24210,-1
24211,-1
24212,-1
24213,-1
24214,-1
24215,-1
24216,-1
24217,-1
24218,-1
24219,0
24220,0
24221,0
24222,0
24223,0
24224,0
24225,1
24226,1
24227,1
24228,1
24229,1
24230,1
24231,1
24232,1
24233,1
24234,1
24235,0
24236,0
24237,-1
24238,-1
24239,0
24240,0
24241,-1
24242,0
24243,0
24244,1
24245,0
24246,0
24247,1
24248,1
24249,1
24250,1
24251,1
24252,0
24253,0
24254,0
24255,0
24256,0
24257,0
24258,0
24259,0
24260,0
24261,0
24262,0
24263,1
24264,1
24265,1
24266,1
24267,1
24268,1
24269,1
24270,1
24271,1
24272,0
24273,-1
24274,-1
24275,0
24276,0
24277,0
24278,0
24279,0
24280,0
24281,-1
24282,0
24283,0
24284,0
24285,-1
24286,-1
24287,-1
24288,-1
24289,-1
24290,-1
24291,0
24292,-1
24293,-1
24294,0
24295,0
24296,-1
24297,0
24298,0
24299,0
24300,0
24301,-1
24302,0
24303,0
24304,0
24305,1
24306,1
24307,1
24308,1
24309,1
24310,1
24311,1
24312,1
24313,1
24314,1
24315,1
24316,1
24317,0
24318,0
24319,0
24320,1
24321,0
24322,0
24323,0
24324,-1
24325,-1
24326,-1
24327,0
24328,0
24329,0
24330,0
24331,1
24332,1
24333,1
24334,1
24335,1
24336,1
24337,1
24338,1
24339,1
24340,1
24341,1
24342,1
24343,1
24344,1
24345,1
24346,1
24347,1
24348,1
24349,1
24350,1
24351,1
24352,1
24353,1
24354,1
24355,1
24356,1
24357,0
24358,0
24359,0
24360,0
24361,-1
24362,-1
24363,-1
24364,-1
24365,-1
24366,-1
24367,-1
24368,-1
24369,-1
24370,-1
24371,-1
24372,0
24373,0
24374,0
24375,0
24376,0
24377,1
24378,0
24379,0
24380,0
24381,0
24382,0
24383,0
24384,0
24385,0
24386,1
24387,1
24388,1
24389,1
24390,1
24391,1
24392,1
24393,1
24394,1
24395,1
24396,1
24397,1
24398,1
24399,1
24400,1
24401,1
24402,1
24403,1
24404,0
24405,0
24406,-1
24407,-1
24408,-1
24409,0
24410,0
24411,0
24412,0
24413,0
24414,1
24415,0
24416,0
24417,0
24418,-1
24419,-1
24420,-1
24421,-1
24422,-1
24423,-1
24424,-1
24425,0
24426,-1
24427,0
24428,0
24429,0
24430,0
24431,1
24432,1
24433,1
24434,1
24435,1
24436,1
24437,1
24438,1
24439,1
24440,1
24441,1
24442,1
24443,1
24444,1
24445,1
24446,1
24447,1
24448,1
24449,1
24450,1
24451,1
24452,1
24453,1
24454,1
24455,1
24456,1
24457,1
24458,1
24459,1
24460,1
24461,1
24462,1
24463,0
24464,1
24465,1
24466,1
24467,1
24468,1
24469,1
24470,1
24471,1
24472,1
24473,1
24474,0
24475,-1
24476,-1
24477,-1
24478,-1
24479,-1
24480,0
24481,1
24482,1
24483,1
24484,1
24485,1
24486,1
24487,1
24488,1
24489,1
24490,1
24491,1
24492,1
24493,1
24494,1
24495,-1
24496,-1
24497,-1
24498,-1
24499,-1
24500,-1
24501,-1
24502,-1
24503,-1
24504,-1
24505,1
24506,1
24507,1
24508,1
24509,1
24510,1
24511,1
24512,1
24513,1
24514,1
24515,1
24516,1
24517,1
24518,1
24519,-1
24520,-1
24521,-1
24522,-1
24523,-1
24524,-1
24525,-1
24526,-1
24527,-1
24528,-1
24529,-1
24530,-1
24531,-1
24532,-1
24533,-1
24534,-1
24535,-1
24536,-1
24537,-1
24538,0
24539,0
24540,-1
24541,-1
24542,-1
24543,-1
24544,-1
24545,0
24546,0
24547,1
24548,1
24549,1
24550,1
24551,1
24552,1
24553,1
24554,1
24555,1
24556,1
24557,1
24558,0
24559,1
24560,1
24561,1
24562,1
24563,1
24564,1
24565,0
24566,0
24567,0
24568,1
24569,0
24570,0
24571,0
24572,-1
24573,-1
24574,-1
24575,-1
24576,-1
24577,-1
24578,-1
24579,-1
24580,-1
24581,-1
24582,0
24583,-1
24584,-1
24585,0
24586,0
24587,1
24588,1
24589,1
24590,1
24591,1
24592,1
24593,1
24594,1
24595,1
24596,1
24597,1
24598,1
24599,1
24600,1
24601,1
